sum,abbreviation,date,setname,releasedate
21.23,SDCS,2022-01-09,Cyber Strike,2021-10-07 00:00:00+00:00
15.44,SDFC,2022-01-09,Freezing Chains,2021-02-18 00:00:00+00:00
771.83,ANGU,2022-01-10,Ancient Guardians,2021-05-07 00:00:00+00:00
1356.25,BLVO,2022-01-10,Blazing Vortex,2021-02-04 00:00:00+00:00
1611.23,BODE,2022-01-10,Burst of Destiny,2021-11-05 00:00:00+00:00
731.17,BROL,2022-01-10,Brothers of Legend,2021-12-03 00:00:00+00:00
1384.47,DAMA,2022-01-10,Dawn of Majesty,2021-08-12 00:00:00+00:00
16.53,EGS1,2022-01-10,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
892.09,GEIM,2022-01-10,Genesis Impact,2020-12-18 00:00:00+00:00
1421.4,GFTP,2022-01-10,Ghosts From the Past,2021-04-16 00:00:00+00:00
1623.45,KICO,2022-01-10,Kings Court,2021-07-08 00:00:00+00:00
178.62,LED8,2022-01-10,Legendary Duelists: Synchro Storm,2021-10-29 00:00:00+00:00
1476.94,LIOV,2022-01-10,Lightning Overdrive,2021-06-03 00:00:00+00:00
202.59,MGED,2022-01-10,Maximum Gold: El Dorado,2021-11-19 00:00:00+00:00
178.65,MP21,2022-01-10,2021 Tin of Ancient Battles,2021-09-16 00:00:00+00:00
476.45,OP16,2022-01-10,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
382.02,OP17,2022-01-10,OTS Tournament Pack 17,2021-10-13 00:00:00+00:00
20.9,SDCS,2022-01-10,Cyber Strike,2021-10-07 00:00:00+00:00
15.33,SDFC,2022-01-10,Freezing Chains,2021-02-18 00:00:00+00:00
771.81,ANGU,2022-01-11,Ancient Guardians,2021-05-07 00:00:00+00:00
1358.29,BLVO,2022-01-11,Blazing Vortex,2021-02-04 00:00:00+00:00
1599.01,BODE,2022-01-11,Burst of Destiny,2021-11-05 00:00:00+00:00
726.53,BROL,2022-01-11,Brothers of Legend,2021-12-03 00:00:00+00:00
1376.94,DAMA,2022-01-11,Dawn of Majesty,2021-08-12 00:00:00+00:00
16.52,EGS1,2022-01-11,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
891.93,GEIM,2022-01-11,Genesis Impact,2020-12-18 00:00:00+00:00
1421.08,GFTP,2022-01-11,Ghosts From the Past,2021-04-16 00:00:00+00:00
1624.38,KICO,2022-01-11,Kings Court,2021-07-08 00:00:00+00:00
179.21,LED8,2022-01-11,Legendary Duelists: Synchro Storm,2021-10-29 00:00:00+00:00
1474.56,LIOV,2022-01-11,Lightning Overdrive,2021-06-03 00:00:00+00:00
197.88,MGED,2022-01-11,Maximum Gold: El Dorado,2021-11-19 00:00:00+00:00
168.34,MP21,2022-01-11,2021 Tin of Ancient Battles,2021-09-16 00:00:00+00:00
475.16,OP16,2022-01-11,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
380.72,OP17,2022-01-11,OTS Tournament Pack 17,2021-10-13 00:00:00+00:00
20.69,SDCS,2022-01-11,Cyber Strike,2021-10-07 00:00:00+00:00
15.34,SDFC,2022-01-11,Freezing Chains,2021-02-18 00:00:00+00:00
771.81,ANGU,2022-01-12,Ancient Guardians,2021-05-07 00:00:00+00:00
1358.98,BLVO,2022-01-12,Blazing Vortex,2021-02-04 00:00:00+00:00
1590.19,BODE,2022-01-12,Burst of Destiny,2021-11-05 00:00:00+00:00
724.87,BROL,2022-01-12,Brothers of Legend,2021-12-03 00:00:00+00:00
1372.1,DAMA,2022-01-12,Dawn of Majesty,2021-08-12 00:00:00+00:00
16.5,EGS1,2022-01-12,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
892.94,GEIM,2022-01-12,Genesis Impact,2020-12-18 00:00:00+00:00
1420.45,GFTP,2022-01-12,Ghosts From the Past,2021-04-16 00:00:00+00:00
1625.87,KICO,2022-01-12,Kings Court,2021-07-08 00:00:00+00:00
179.54,LED8,2022-01-12,Legendary Duelists: Synchro Storm,2021-10-29 00:00:00+00:00
1471.41,LIOV,2022-01-12,Lightning Overdrive,2021-06-03 00:00:00+00:00
192.51,MGED,2022-01-12,Maximum Gold: El Dorado,2021-11-19 00:00:00+00:00
168.21,MP21,2022-01-12,2021 Tin of Ancient Battles,2021-09-16 00:00:00+00:00
475.85,OP16,2022-01-12,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
381.21,OP17,2022-01-12,OTS Tournament Pack 17,2021-10-13 00:00:00+00:00
20.68,SDCS,2022-01-12,Cyber Strike,2021-10-07 00:00:00+00:00
15.27,SDFC,2022-01-12,Freezing Chains,2021-02-18 00:00:00+00:00
772.38,ANGU,2022-01-13,Ancient Guardians,2021-05-07 00:00:00+00:00
1360.18,BLVO,2022-01-13,Blazing Vortex,2021-02-04 00:00:00+00:00
1579.51,BODE,2022-01-13,Burst of Destiny,2021-11-05 00:00:00+00:00
725.33,BROL,2022-01-13,Brothers of Legend,2021-12-03 00:00:00+00:00
1368.42,DAMA,2022-01-13,Dawn of Majesty,2021-08-12 00:00:00+00:00
16.53,EGS1,2022-01-13,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
892.31,GEIM,2022-01-13,Genesis Impact,2020-12-18 00:00:00+00:00
1420.03,GFTP,2022-01-13,Ghosts From the Past,2021-04-16 00:00:00+00:00
1622.71,KICO,2022-01-13,Kings Court,2021-07-08 00:00:00+00:00
178.7,LED8,2022-01-13,Legendary Duelists: Synchro Storm,2021-10-29 00:00:00+00:00
1468.03,LIOV,2022-01-13,Lightning Overdrive,2021-06-03 00:00:00+00:00
191.25,MGED,2022-01-13,Maximum Gold: El Dorado,2021-11-19 00:00:00+00:00
168.16,MP21,2022-01-13,2021 Tin of Ancient Battles,2021-09-16 00:00:00+00:00
475.78,OP16,2022-01-13,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
362.25,OP17,2022-01-13,OTS Tournament Pack 17,2021-10-13 00:00:00+00:00
20.44,SDCS,2022-01-13,Cyber Strike,2021-10-07 00:00:00+00:00
15.24,SDFC,2022-01-13,Freezing Chains,2021-02-18 00:00:00+00:00
772.39,ANGU,2022-01-14,Ancient Guardians,2021-05-07 00:00:00+00:00
1352.6,BLVO,2022-01-14,Blazing Vortex,2021-02-04 00:00:00+00:00
1560.89,BODE,2022-01-14,Burst of Destiny,2021-11-05 00:00:00+00:00
727.02,BROL,2022-01-14,Brothers of Legend,2021-12-03 00:00:00+00:00
1372.02,DAMA,2022-01-14,Dawn of Majesty,2021-08-12 00:00:00+00:00
16.41,EGS1,2022-01-14,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
892.25,GEIM,2022-01-14,Genesis Impact,2020-12-18 00:00:00+00:00
1428.25,GFTP,2022-01-14,Ghosts From the Past,2021-04-16 00:00:00+00:00
1620.45,KICO,2022-01-14,Kings Court,2021-07-08 00:00:00+00:00
177.59,LED8,2022-01-14,Legendary Duelists: Synchro Storm,2021-10-29 00:00:00+00:00
1466.22,LIOV,2022-01-14,Lightning Overdrive,2021-06-03 00:00:00+00:00
187.15,MGED,2022-01-14,Maximum Gold: El Dorado,2021-11-19 00:00:00+00:00
167.97,MP21,2022-01-14,2021 Tin of Ancient Battles,2021-09-16 00:00:00+00:00
476.04,OP16,2022-01-14,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
359.77,OP17,2022-01-14,OTS Tournament Pack 17,2021-10-13 00:00:00+00:00
20.04,SDCS,2022-01-14,Cyber Strike,2021-10-07 00:00:00+00:00
15.33,SDFC,2022-01-14,Freezing Chains,2021-02-18 00:00:00+00:00
774.27,ANGU,2022-01-15,Ancient Guardians,2021-05-07 00:00:00+00:00
1349.1,BLVO,2022-01-15,Blazing Vortex,2021-02-04 00:00:00+00:00
1558.54,BODE,2022-01-15,Burst of Destiny,2021-11-05 00:00:00+00:00
718.57,BROL,2022-01-15,Brothers of Legend,2021-12-03 00:00:00+00:00
1371.44,DAMA,2022-01-15,Dawn of Majesty,2021-08-12 00:00:00+00:00
16.21,EGS1,2022-01-15,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
891.86,GEIM,2022-01-15,Genesis Impact,2020-12-18 00:00:00+00:00
1430.6,GFTP,2022-01-15,Ghosts From the Past,2021-04-16 00:00:00+00:00
1620.32,KICO,2022-01-15,Kings Court,2021-07-08 00:00:00+00:00
174.81,LED8,2022-01-15,Legendary Duelists: Synchro Storm,2021-10-29 00:00:00+00:00
1465.49,LIOV,2022-01-15,Lightning Overdrive,2021-06-03 00:00:00+00:00
189.85,MGED,2022-01-15,Maximum Gold: El Dorado,2021-11-19 00:00:00+00:00
173.8,MP21,2022-01-15,2021 Tin of Ancient Battles,2021-09-16 00:00:00+00:00
476.61,OP16,2022-01-15,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
365.69,OP17,2022-01-15,OTS Tournament Pack 17,2021-10-13 00:00:00+00:00
19.56,SDCS,2022-01-15,Cyber Strike,2021-10-07 00:00:00+00:00
15.35,SDFC,2022-01-15,Freezing Chains,2021-02-18 00:00:00+00:00
773.63,ANGU,2022-01-16,Ancient Guardians,2021-05-07 00:00:00+00:00
1345.93,BLVO,2022-01-16,Blazing Vortex,2021-02-04 00:00:00+00:00
1538.25,BODE,2022-01-16,Burst of Destiny,2021-11-05 00:00:00+00:00
717.38,BROL,2022-01-16,Brothers of Legend,2021-12-03 00:00:00+00:00
1370.62,DAMA,2022-01-16,Dawn of Majesty,2021-08-12 00:00:00+00:00
16.24,EGS1,2022-01-16,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
889.02,GEIM,2022-01-16,Genesis Impact,2020-12-18 00:00:00+00:00
1426.9,GFTP,2022-01-16,Ghosts From the Past,2021-04-16 00:00:00+00:00
1615.07,KICO,2022-01-16,Kings Court,2021-07-08 00:00:00+00:00
171.34,LED8,2022-01-16,Legendary Duelists: Synchro Storm,2021-10-29 00:00:00+00:00
1462.59,LIOV,2022-01-16,Lightning Overdrive,2021-06-03 00:00:00+00:00
186.68,MGED,2022-01-16,Maximum Gold: El Dorado,2021-11-19 00:00:00+00:00
174.44,MP21,2022-01-16,2021 Tin of Ancient Battles,2021-09-16 00:00:00+00:00
476.82,OP16,2022-01-16,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
361.52,OP17,2022-01-16,OTS Tournament Pack 17,2021-10-13 00:00:00+00:00
20.11,SDCS,2022-01-16,Cyber Strike,2021-10-07 00:00:00+00:00
15.22,SDFC,2022-01-16,Freezing Chains,2021-02-18 00:00:00+00:00
773.3,ANGU,2022-01-17,Ancient Guardians,2021-05-07 00:00:00+00:00
1344.06,BLVO,2022-01-17,Blazing Vortex,2021-02-04 00:00:00+00:00
1532.99,BODE,2022-01-17,Burst of Destiny,2021-11-05 00:00:00+00:00
714.46,BROL,2022-01-17,Brothers of Legend,2021-12-03 00:00:00+00:00
1370.42,DAMA,2022-01-17,Dawn of Majesty,2021-08-12 00:00:00+00:00
16.13,EGS1,2022-01-17,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
887.08,GEIM,2022-01-17,Genesis Impact,2020-12-18 00:00:00+00:00
1426.62,GFTP,2022-01-17,Ghosts From the Past,2021-04-16 00:00:00+00:00
1615.1,KICO,2022-01-17,Kings Court,2021-07-08 00:00:00+00:00
170.23,LED8,2022-01-17,Legendary Duelists: Synchro Storm,2021-10-29 00:00:00+00:00
1464.44,LIOV,2022-01-17,Lightning Overdrive,2021-06-03 00:00:00+00:00
182.71,MGED,2022-01-17,Maximum Gold: El Dorado,2021-11-19 00:00:00+00:00
176.8,MP21,2022-01-17,2021 Tin of Ancient Battles,2021-09-16 00:00:00+00:00
477.13,OP16,2022-01-17,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
359.86,OP17,2022-01-17,OTS Tournament Pack 17,2021-10-13 00:00:00+00:00
20.14,SDCS,2022-01-17,Cyber Strike,2021-10-07 00:00:00+00:00
15.15,SDFC,2022-01-17,Freezing Chains,2021-02-18 00:00:00+00:00
773.75,ANGU,2022-01-18,Ancient Guardians,2021-05-07 00:00:00+00:00
1342.3,BLVO,2022-01-18,Blazing Vortex,2021-02-04 00:00:00+00:00
1522.96,BODE,2022-01-18,Burst of Destiny,2021-11-05 00:00:00+00:00
707.61,BROL,2022-01-18,Brothers of Legend,2021-12-03 00:00:00+00:00
1368.31,DAMA,2022-01-18,Dawn of Majesty,2021-08-12 00:00:00+00:00
16.12,EGS1,2022-01-18,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
886.24,GEIM,2022-01-18,Genesis Impact,2020-12-18 00:00:00+00:00
1423.96,GFTP,2022-01-18,Ghosts From the Past,2021-04-16 00:00:00+00:00
1607.91,KICO,2022-01-18,Kings Court,2021-07-08 00:00:00+00:00
173.17,LED8,2022-01-18,Legendary Duelists: Synchro Storm,2021-10-29 00:00:00+00:00
1463.28,LIOV,2022-01-18,Lightning Overdrive,2021-06-03 00:00:00+00:00
180.61,MGED,2022-01-18,Maximum Gold: El Dorado,2021-11-19 00:00:00+00:00
177.05,MP21,2022-01-18,2021 Tin of Ancient Battles,2021-09-16 00:00:00+00:00
477.05,OP16,2022-01-18,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
356.95,OP17,2022-01-18,OTS Tournament Pack 17,2021-10-13 00:00:00+00:00
19.39,SDCS,2022-01-18,Cyber Strike,2021-10-07 00:00:00+00:00
15.15,SDFC,2022-01-18,Freezing Chains,2021-02-18 00:00:00+00:00
772.69,ANGU,2022-01-19,Ancient Guardians,2021-05-07 00:00:00+00:00
1341.88,BLVO,2022-01-19,Blazing Vortex,2021-02-04 00:00:00+00:00
1517.6,BODE,2022-01-19,Burst of Destiny,2021-11-05 00:00:00+00:00
708.79,BROL,2022-01-19,Brothers of Legend,2021-12-03 00:00:00+00:00
1367.68,DAMA,2022-01-19,Dawn of Majesty,2021-08-12 00:00:00+00:00
16.13,EGS1,2022-01-19,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
882.4,GEIM,2022-01-19,Genesis Impact,2020-12-18 00:00:00+00:00
1413.79,GFTP,2022-01-19,Ghosts From the Past,2021-04-16 00:00:00+00:00
1606.96,KICO,2022-01-19,Kings Court,2021-07-08 00:00:00+00:00
174.02,LED8,2022-01-19,Legendary Duelists: Synchro Storm,2021-10-29 00:00:00+00:00
1463.84,LIOV,2022-01-19,Lightning Overdrive,2021-06-03 00:00:00+00:00
174.8,MGED,2022-01-19,Maximum Gold: El Dorado,2021-11-19 00:00:00+00:00
180.25,MP21,2022-01-19,2021 Tin of Ancient Battles,2021-09-16 00:00:00+00:00
476.86,OP16,2022-01-19,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
356.28,OP17,2022-01-19,OTS Tournament Pack 17,2021-10-13 00:00:00+00:00
19.32,SDCS,2022-01-19,Cyber Strike,2021-10-07 00:00:00+00:00
15.06,SDFC,2022-01-19,Freezing Chains,2021-02-18 00:00:00+00:00
770.89,ANGU,2022-01-20,Ancient Guardians,2021-05-07 00:00:00+00:00
1345.68,BLVO,2022-01-20,Blazing Vortex,2021-02-04 00:00:00+00:00
1503.04,BODE,2022-01-20,Burst of Destiny,2021-11-05 00:00:00+00:00
701.08,BROL,2022-01-20,Brothers of Legend,2021-12-03 00:00:00+00:00
1377.77,DAMA,2022-01-20,Dawn of Majesty,2021-08-12 00:00:00+00:00
16.0,EGS1,2022-01-20,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
883.06,GEIM,2022-01-20,Genesis Impact,2020-12-18 00:00:00+00:00
1413.14,GFTP,2022-01-20,Ghosts From the Past,2021-04-16 00:00:00+00:00
1607.41,KICO,2022-01-20,Kings Court,2021-07-08 00:00:00+00:00
174.07,LED8,2022-01-20,Legendary Duelists: Synchro Storm,2021-10-29 00:00:00+00:00
1460.84,LIOV,2022-01-20,Lightning Overdrive,2021-06-03 00:00:00+00:00
170.32,MGED,2022-01-20,Maximum Gold: El Dorado,2021-11-19 00:00:00+00:00
176.23,MP21,2022-01-20,2021 Tin of Ancient Battles,2021-09-16 00:00:00+00:00
476.78,OP16,2022-01-20,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
376.3,OP17,2022-01-20,OTS Tournament Pack 17,2021-10-13 00:00:00+00:00
18.79,SDCS,2022-01-20,Cyber Strike,2021-10-07 00:00:00+00:00
14.96,SDFC,2022-01-20,Freezing Chains,2021-02-18 00:00:00+00:00
770.89,ANGU,2022-01-21,Ancient Guardians,2021-05-07 00:00:00+00:00
1341.55,BLVO,2022-01-21,Blazing Vortex,2021-02-04 00:00:00+00:00
1505.27,BODE,2022-01-21,Burst of Destiny,2021-11-05 00:00:00+00:00
698.82,BROL,2022-01-21,Brothers of Legend,2021-12-03 00:00:00+00:00
1374.22,DAMA,2022-01-21,Dawn of Majesty,2021-08-12 00:00:00+00:00
15.95,EGS1,2022-01-21,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
882.35,GEIM,2022-01-21,Genesis Impact,2020-12-18 00:00:00+00:00
1407.58,GFTP,2022-01-21,Ghosts From the Past,2021-04-16 00:00:00+00:00
1596.96,KICO,2022-01-21,Kings Court,2021-07-08 00:00:00+00:00
175.7,LED8,2022-01-21,Legendary Duelists: Synchro Storm,2021-10-29 00:00:00+00:00
1459.26,LIOV,2022-01-21,Lightning Overdrive,2021-06-03 00:00:00+00:00
168.23,MGED,2022-01-21,Maximum Gold: El Dorado,2021-11-19 00:00:00+00:00
177.81,MP21,2022-01-21,2021 Tin of Ancient Battles,2021-09-16 00:00:00+00:00
475.54,OP16,2022-01-21,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
374.96,OP17,2022-01-21,OTS Tournament Pack 17,2021-10-13 00:00:00+00:00
18.7,SDCS,2022-01-21,Cyber Strike,2021-10-07 00:00:00+00:00
14.73,SDFC,2022-01-21,Freezing Chains,2021-02-18 00:00:00+00:00
770.97,ANGU,2022-01-22,Ancient Guardians,2021-05-07 00:00:00+00:00
1340.15,BLVO,2022-01-22,Blazing Vortex,2021-02-04 00:00:00+00:00
1488.5,BODE,2022-01-22,Burst of Destiny,2021-11-05 00:00:00+00:00
701.29,BROL,2022-01-22,Brothers of Legend,2021-12-03 00:00:00+00:00
1374.63,DAMA,2022-01-22,Dawn of Majesty,2021-08-12 00:00:00+00:00
15.89,EGS1,2022-01-22,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
881.77,GEIM,2022-01-22,Genesis Impact,2020-12-18 00:00:00+00:00
1399.03,GFTP,2022-01-22,Ghosts From the Past,2021-04-16 00:00:00+00:00
1596.43,KICO,2022-01-22,Kings Court,2021-07-08 00:00:00+00:00
175.39,LED8,2022-01-22,Legendary Duelists: Synchro Storm,2021-10-29 00:00:00+00:00
1455.9,LIOV,2022-01-22,Lightning Overdrive,2021-06-03 00:00:00+00:00
168.44,MGED,2022-01-22,Maximum Gold: El Dorado,2021-11-19 00:00:00+00:00
179.48,MP21,2022-01-22,2021 Tin of Ancient Battles,2021-09-16 00:00:00+00:00
474.13,OP16,2022-01-22,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
375.34,OP17,2022-01-22,OTS Tournament Pack 17,2021-10-13 00:00:00+00:00
18.82,SDCS,2022-01-22,Cyber Strike,2021-10-07 00:00:00+00:00
14.61,SDFC,2022-01-22,Freezing Chains,2021-02-18 00:00:00+00:00
770.25,ANGU,2022-01-23,Ancient Guardians,2021-05-07 00:00:00+00:00
1342.97,BLVO,2022-01-23,Blazing Vortex,2021-02-04 00:00:00+00:00
1477.48,BODE,2022-01-23,Burst of Destiny,2021-11-05 00:00:00+00:00
693.82,BROL,2022-01-23,Brothers of Legend,2021-12-03 00:00:00+00:00
1373.04,DAMA,2022-01-23,Dawn of Majesty,2021-08-12 00:00:00+00:00
15.88,EGS1,2022-01-23,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
879.58,GEIM,2022-01-23,Genesis Impact,2020-12-18 00:00:00+00:00
1410.03,GFTP,2022-01-23,Ghosts From the Past,2021-04-16 00:00:00+00:00
1591.68,KICO,2022-01-23,Kings Court,2021-07-08 00:00:00+00:00
170.51,LED8,2022-01-23,Legendary Duelists: Synchro Storm,2021-10-29 00:00:00+00:00
1453.81,LIOV,2022-01-23,Lightning Overdrive,2021-06-03 00:00:00+00:00
161.6,MGED,2022-01-23,Maximum Gold: El Dorado,2021-11-19 00:00:00+00:00
173.78,MP21,2022-01-23,2021 Tin of Ancient Battles,2021-09-16 00:00:00+00:00
473.14,OP16,2022-01-23,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
374.84,OP17,2022-01-23,OTS Tournament Pack 17,2021-10-13 00:00:00+00:00
18.84,SDCS,2022-01-23,Cyber Strike,2021-10-07 00:00:00+00:00
14.5,SDFC,2022-01-23,Freezing Chains,2021-02-18 00:00:00+00:00
770.02,ANGU,2022-01-24,Ancient Guardians,2021-05-07 00:00:00+00:00
1343.47,BLVO,2022-01-24,Blazing Vortex,2021-02-04 00:00:00+00:00
1470.75,BODE,2022-01-24,Burst of Destiny,2021-11-05 00:00:00+00:00
683.77,BROL,2022-01-24,Brothers of Legend,2021-12-03 00:00:00+00:00
1370.76,DAMA,2022-01-24,Dawn of Majesty,2021-08-12 00:00:00+00:00
15.81,EGS1,2022-01-24,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
878.67,GEIM,2022-01-24,Genesis Impact,2020-12-18 00:00:00+00:00
1406.52,GFTP,2022-01-24,Ghosts From the Past,2021-04-16 00:00:00+00:00
1590.0,KICO,2022-01-24,Kings Court,2021-07-08 00:00:00+00:00
170.12,LED8,2022-01-24,Legendary Duelists: Synchro Storm,2021-10-29 00:00:00+00:00
1454.11,LIOV,2022-01-24,Lightning Overdrive,2021-06-03 00:00:00+00:00
158.78,MGED,2022-01-24,Maximum Gold: El Dorado,2021-11-19 00:00:00+00:00
169.96,MP21,2022-01-24,2021 Tin of Ancient Battles,2021-09-16 00:00:00+00:00
490.98,OP16,2022-01-24,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
376.48,OP17,2022-01-24,OTS Tournament Pack 17,2021-10-13 00:00:00+00:00
18.57,SDCS,2022-01-24,Cyber Strike,2021-10-07 00:00:00+00:00
14.35,SDFC,2022-01-24,Freezing Chains,2021-02-18 00:00:00+00:00
770.34,ANGU,2022-01-25,Ancient Guardians,2021-05-07 00:00:00+00:00
1339.61,BLVO,2022-01-25,Blazing Vortex,2021-02-04 00:00:00+00:00
1464.49,BODE,2022-01-25,Burst of Destiny,2021-11-05 00:00:00+00:00
679.76,BROL,2022-01-25,Brothers of Legend,2021-12-03 00:00:00+00:00
1372.7,DAMA,2022-01-25,Dawn of Majesty,2021-08-12 00:00:00+00:00
15.89,EGS1,2022-01-25,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
876.38,GEIM,2022-01-25,Genesis Impact,2020-12-18 00:00:00+00:00
1403.74,GFTP,2022-01-25,Ghosts From the Past,2021-04-16 00:00:00+00:00
1585.33,KICO,2022-01-25,Kings Court,2021-07-08 00:00:00+00:00
169.76,LED8,2022-01-25,Legendary Duelists: Synchro Storm,2021-10-29 00:00:00+00:00
1452.06,LIOV,2022-01-25,Lightning Overdrive,2021-06-03 00:00:00+00:00
166.24,MGED,2022-01-25,Maximum Gold: El Dorado,2021-11-19 00:00:00+00:00
167.14,MP21,2022-01-25,2021 Tin of Ancient Battles,2021-09-16 00:00:00+00:00
491.43,OP16,2022-01-25,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
376.65,OP17,2022-01-25,OTS Tournament Pack 17,2021-10-13 00:00:00+00:00
18.64,SDCS,2022-01-25,Cyber Strike,2021-10-07 00:00:00+00:00
14.35,SDFC,2022-01-25,Freezing Chains,2021-02-18 00:00:00+00:00
770.73,ANGU,2022-01-26,Ancient Guardians,2021-05-07 00:00:00+00:00
1334.49,BLVO,2022-01-26,Blazing Vortex,2021-02-04 00:00:00+00:00
1459.55,BODE,2022-01-26,Burst of Destiny,2021-11-05 00:00:00+00:00
675.34,BROL,2022-01-26,Brothers of Legend,2021-12-03 00:00:00+00:00
1366.69,DAMA,2022-01-26,Dawn of Majesty,2021-08-12 00:00:00+00:00
15.81,EGS1,2022-01-26,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
872.06,GEIM,2022-01-26,Genesis Impact,2020-12-18 00:00:00+00:00
1402.93,GFTP,2022-01-26,Ghosts From the Past,2021-04-16 00:00:00+00:00
1580.29,KICO,2022-01-26,Kings Court,2021-07-08 00:00:00+00:00
167.13,LED8,2022-01-26,Legendary Duelists: Synchro Storm,2021-10-29 00:00:00+00:00
1450.68,LIOV,2022-01-26,Lightning Overdrive,2021-06-03 00:00:00+00:00
170.73,MGED,2022-01-26,Maximum Gold: El Dorado,2021-11-19 00:00:00+00:00
172.24,MP21,2022-01-26,2021 Tin of Ancient Battles,2021-09-16 00:00:00+00:00
491.35,OP16,2022-01-26,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
377.6,OP17,2022-01-26,OTS Tournament Pack 17,2021-10-13 00:00:00+00:00
18.97,SDCS,2022-01-26,Cyber Strike,2021-10-07 00:00:00+00:00
14.3,SDFC,2022-01-26,Freezing Chains,2021-02-18 00:00:00+00:00
770.47,ANGU,2022-01-27,Ancient Guardians,2021-05-07 00:00:00+00:00
1332.38,BLVO,2022-01-27,Blazing Vortex,2021-02-04 00:00:00+00:00
1459.58,BODE,2022-01-27,Burst of Destiny,2021-11-05 00:00:00+00:00
669.88,BROL,2022-01-27,Brothers of Legend,2021-12-03 00:00:00+00:00
1365.13,DAMA,2022-01-27,Dawn of Majesty,2021-08-12 00:00:00+00:00
15.73,EGS1,2022-01-27,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
873.05,GEIM,2022-01-27,Genesis Impact,2020-12-18 00:00:00+00:00
1404.94,GFTP,2022-01-27,Ghosts From the Past,2021-04-16 00:00:00+00:00
1575.03,KICO,2022-01-27,Kings Court,2021-07-08 00:00:00+00:00
166.32,LED8,2022-01-27,Legendary Duelists: Synchro Storm,2021-10-29 00:00:00+00:00
1441.09,LIOV,2022-01-27,Lightning Overdrive,2021-06-03 00:00:00+00:00
168.76,MGED,2022-01-27,Maximum Gold: El Dorado,2021-11-19 00:00:00+00:00
173.72,MP21,2022-01-27,2021 Tin of Ancient Battles,2021-09-16 00:00:00+00:00
491.63,OP16,2022-01-27,OTS Tournament Pack 16,2021-06-09 00:00:00+00:00
377.81,OP17,2022-01-27,OTS Tournament Pack 17,2021-10-13 00:00:00+00:00
17.9,SDCS,2022-01-27,Cyber Strike,2021-10-07 00:00:00+00:00
14.23,SDFC,2022-01-27,Freezing Chains,2021-02-18 00:00:00+00:00
770.32,ANGU,2022-01-28,Ancient Guardians,2021-05-07 00:00:00+00:00
1334.02,BLVO,2022-01-28,Blazing Vortex,2021-02-04 00:00:00+00:00
1477.83,BODE,2022-01-28,Burst of Destiny,2021-11-05 00:00:00+00:00
673.75,BROL,2022-01-28,Brothers of Legend,2021-12-03 00:00:00+00:00
1361.22,DAMA,2022-01-28,Dawn of Majesty,2021-08-12 00:00:00+00:00
15.34,EGS1,2022-01-28,Egyptian God Deck: Slifer the Sky Dragon,2021-06-17 00:00:00+00:00
872.21,GEIM,2022-01-28,Genesis Impact,2020-12-18 00:00:00+00:00
1400.81,GFTP,2022-01-28,Ghosts From the Past,2021-04-16 00:00:00+00:00
1576.57,KICO,2022-01-28,Kings Court,2021-07-08 00:00:00+00:00
